#K-Path     Energy     s     py     pz     px    dxy    dyz    dz2    dxz  x2-y2    tot
# Band-Index    1
   0.968    -1.392  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.976    -1.393  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.985    -1.393  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.993    -1.393  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   1.002    -1.394  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   1.011    -1.394  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   1.019    -1.394  0.000  0.000 -0.001  0.000 -0.006  0.000 -0.003  0.000  0.000 -0.010
   1.019    -1.394  0.000  0.000  0.000  0.000  0.001  0.000  0.000  0.000  0.000  0.001
   1.032    -1.394  0.000  0.000  0.000  0.000 -0.004  0.000 -0.002  0.000  0.000 -0.006
   1.044    -1.393  0.000  0.000  0.000  0.000 -0.002  0.000  0.000  0.000  0.000 -0.002
   1.056    -1.392  0.000  0.000 -0.002  0.000 -0.010  0.000 -0.006  0.000  0.000 -0.018
   1.068    -1.391  0.000  0.000  0.000  0.000 -0.002  0.000  0.000  0.000  0.000 -0.002
   1.080    -1.390  0.000  0.000  0.000  0.000  0.002  0.000  0.002  0.000  0.000  0.004
   1.093    -1.388  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   1.105    -1.386  0.000  0.000 -0.002  0.000 -0.010 -0.002 -0.004 -0.002  0.000 -0.018
   1.117    -1.383  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   1.129    -1.380  0.000  0.000  0.000  0.000 -0.004  0.000 -0.002  0.000  0.000 -0.008
   1.142    -1.377  0.000  0.000  0.000  0.000  0.002  0.000  0.000  0.000  0.000  0.002
   1.154    -1.374  0.000  0.000  0.000  0.000  0.002  0.000  0.000  0.000  0.000  0.004
   1.166    -1.370  0.000  0.000 -0.002  0.000 -0.008 -0.002 -0.002 -0.002  0.000 -0.018
   1.178    -1.366  0.000  0.000  0.002  0.000  0.006  0.002  0.000  0.002  0.000  0.010
   1.190    -1.361  0.000  0.000 -0.002  0.000 -0.004 -0.002  0.000 -0.002  0.000 -0.008
   1.203    -1.356  0.000  0.000  0.002  0.000  0.006  0.002  0.000  0.002  0.000  0.012
   1.215    -1.351  0.000  0.000  0.002  0.000  0.006  0.002  0.000  0.002  0.000  0.010
   1.227    -1.345  0.000  0.000  0.002  0.000  0.004  0.000  0.000  0.000  0.000  0.006
   1.239    -1.339  0.000  0.000 -0.004  0.000 -0.008 -0.002  0.000 -0.002  0.000 -0.014
   1.252    -1.333  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   1.264    -1.326  0.000  0.000  0.002  0.000  0.002  0.000  0.000  0.000  0.000  0.004
   1.276    -1.320  0.000  0.000  0.004  0.000  0.006  0.002  0.000  0.002  0.000  0.012
   1.288    -1.314  0.000  0.000  0.004  0.000  0.006  0.000  0.000  0.000  0.000  0.010
   1.300    -1.307  0.000  0.000  0.002  0.000  0.002  0.000  0.000  0.000  0.000  0.004
   1.313    -1.301  0.000  0.000 -0.002  0.000 -0.004  0.000  0.000  0.000  0.000 -0.008
   1.325    -1.295  0.000  0.000  0.002  0.000  0.004  0.000  0.000  0.000  0.000  0.008
   1.337    -1.287  0.000  0.000  0.004  0.000  0.004  0.000  0.000  0.000  0.000  0.008
   1.349    -1.280  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   1.361    -1.271  0.000  0.000  0.004  0.000  0.004  0.000  0.000  0.000  0.000  0.008
   1.374    -1.262  0.000  0.000  0.002  0.000  0.002  0.000  0.000  0.000  0.000  0.002
   1.386    -1.253  0.000  0.000  0.002  0.000  0.002  0.000  0.000  0.000  0.000  0.004
   1.398    -1.244  0.000  0.000  0.008  0.000  0.008  0.000  0.002  0.000  0.000  0.018
   1.410    -1.236  0.000  0.000  0.002  0.000  0.002  0.000  0.000  0.000  0.000  0.004
   1.423    -1.230  0.000  0.000  0.006  0.000  0.004  0.000  0.002  0.000  0.000  0.010
   1.435    -1.226  0.000  0.000 -0.004  0.000 -0.002  0.000 -0.002  0.000  0.000 -0.010
   1.447    -1.225  0.000  0.000 -0.002  0.000  0.000  0.000  0.000  0.000  0.000 -0.002
   1.459    -1.226  0.000  0.000 -0.004  0.000  0.000  0.000 -0.002  0.000  0.000 -0.006
   1.471    -1.230  0.000  0.000 -0.002  0.000  0.000  0.000 -0.002  0.000  0.000 -0.006
   1.484    -1.234  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000 -0.002
   1.496    -1.238  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   1.508    -1.242  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.002
   1.520    -1.247  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   1.533    -1.256  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000 -0.002
   1.545    -1.268  0.000  0.000  0.000  0.000 -0.002  0.000  0.000  0.000  0.000 -0.002
   1.557    -1.283  0.000  0.000  0.000  0.000  0.002  0.000  0.000  0.000  0.000  0.004
   1.569    -1.298  0.000  0.000 -0.002  0.000 -0.004  0.000  0.000  0.000  0.000 -0.006
   1.581    -1.314  0.000  0.000  0.000  0.000  0.002  0.000  0.000  0.000  0.000  0.006
   1.594    -1.330  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000 -0.002
   1.606    -1.346  0.000  0.000  0.000  0.000  0.004  0.000  0.000  0.000  0.000  0.006
   1.618    -1.360  0.000  0.000  0.000  0.000  0.002  0.000  0.000  0.000  0.000  0.004
   1.630    -1.366  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   1.642    -1.370  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   1.655    -1.373  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   1.667    -1.375  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   1.679    -1.377  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   1.691    -1.378  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   1.704    -1.379  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   1.716    -1.380  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   1.728    -1.380  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   1.740    -1.380  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
# Band-Index  124
   1.740    -1.380  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   1.728    -1.380  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   1.716    -1.380  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   1.704    -1.379  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   1.691    -1.378  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   1.679    -1.377  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   1.667    -1.375  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   1.655    -1.373  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   1.642    -1.370  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   1.630    -1.366  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   1.618    -1.360  0.000  0.000  0.000  0.000 -0.002  0.000  0.000  0.000  0.000 -0.004
   1.606    -1.346  0.000  0.000  0.000  0.000 -0.004  0.000  0.000  0.000  0.000 -0.006
   1.594    -1.330  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.002
   1.581    -1.314  0.000  0.000  0.000  0.000 -0.002  0.000  0.000  0.000  0.000 -0.006
   1.569    -1.298  0.000  0.000  0.002  0.000  0.004  0.000  0.000  0.000  0.000  0.006
   1.557    -1.283  0.000  0.000  0.000  0.000 -0.002  0.000  0.000  0.000  0.000 -0.004
   1.545    -1.268  0.000  0.000  0.000  0.000  0.002  0.000  0.000  0.000  0.000  0.002
   1.533    -1.256  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.002
   1.520    -1.247  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   1.508    -1.242  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000 -0.002
   1.496    -1.238  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   1.484    -1.234  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.002
   1.471    -1.230  0.000  0.000  0.002  0.000  0.000  0.000  0.002  0.000  0.000  0.006
   1.459    -1.226  0.000  0.000  0.004  0.000  0.000  0.000  0.002  0.000  0.000  0.006
   1.447    -1.225  0.000  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.002
   1.435    -1.226  0.000  0.000  0.004  0.000  0.002  0.000  0.002  0.000  0.000  0.010
   1.423    -1.230  0.000  0.000 -0.006  0.000 -0.004  0.000 -0.002  0.000  0.000 -0.010
   1.410    -1.236  0.000  0.000 -0.002  0.000 -0.002  0.000  0.000  0.000  0.000 -0.004
   1.398    -1.244  0.000  0.000 -0.008  0.000 -0.008  0.000 -0.002  0.000  0.000 -0.018
   1.386    -1.253  0.000  0.000 -0.002  0.000 -0.002  0.000  0.000  0.000  0.000 -0.004
   1.374    -1.262  0.000  0.000 -0.002  0.000 -0.002  0.000  0.000  0.000  0.000 -0.002
   1.361    -1.271  0.000  0.000 -0.004  0.000 -0.004  0.000  0.000  0.000  0.000 -0.008
   1.349    -1.280  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   1.337    -1.287  0.000  0.000 -0.004  0.000 -0.004  0.000  0.000  0.000  0.000 -0.008
   1.325    -1.295  0.000  0.000 -0.002  0.000 -0.004  0.000  0.000  0.000  0.000 -0.008
   1.313    -1.301  0.000  0.000  0.002  0.000  0.004  0.000  0.000  0.000  0.000  0.008
   1.300    -1.307  0.000  0.000 -0.002  0.000 -0.002  0.000  0.000  0.000  0.000 -0.004
   1.288    -1.314  0.000  0.000 -0.004  0.000 -0.006  0.000  0.000  0.000  0.000 -0.010
   1.276    -1.320  0.000  0.000 -0.004  0.000 -0.006 -0.002  0.000 -0.002  0.000 -0.012
   1.264    -1.326  0.000  0.000 -0.002  0.000 -0.002  0.000  0.000  0.000  0.000 -0.004
   1.252    -1.333  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   1.239    -1.339  0.000  0.000  0.004  0.000  0.008  0.002  0.000  0.002  0.000  0.014
   1.227    -1.345  0.000  0.000 -0.002  0.000 -0.004  0.000  0.000  0.000  0.000 -0.006
   1.215    -1.351  0.000  0.000 -0.002  0.000 -0.006 -0.002  0.000 -0.002  0.000 -0.010
   1.203    -1.356  0.000  0.000 -0.002  0.000 -0.006 -0.002  0.000 -0.002  0.000 -0.012
   1.190    -1.361  0.000  0.000  0.002  0.000  0.004  0.002  0.000  0.002  0.000  0.008
   1.178    -1.366  0.000  0.000 -0.002  0.000 -0.006 -0.002  0.000 -0.002  0.000 -0.010
   1.166    -1.370  0.000  0.000  0.002  0.000  0.008  0.002  0.002  0.002  0.000  0.018
   1.154    -1.374  0.000  0.000  0.000  0.000 -0.002  0.000  0.000  0.000  0.000 -0.004
   1.142    -1.377  0.000  0.000  0.000  0.000 -0.002  0.000  0.000  0.000  0.000 -0.002
   1.129    -1.380  0.000  0.000  0.000  0.000  0.004  0.000  0.002  0.000  0.000  0.008
   1.117    -1.383  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   1.105    -1.386  0.000  0.000  0.002  0.000  0.010  0.002  0.004  0.002  0.000  0.018
   1.093    -1.388  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   1.080    -1.390  0.000  0.000  0.000  0.000 -0.002  0.000 -0.002  0.000  0.000 -0.004
   1.068    -1.391  0.000  0.000  0.000  0.000  0.002  0.000  0.000  0.000  0.000  0.002
   1.056    -1.392  0.000  0.000  0.002  0.000  0.010  0.000  0.006  0.000  0.000  0.018
   1.044    -1.393  0.000  0.000  0.000  0.000  0.002  0.000  0.000  0.000  0.000  0.002
   1.032    -1.394  0.000  0.000  0.000  0.000  0.004  0.000  0.002  0.000  0.000  0.006
   1.019    -1.394  0.000  0.000  0.000  0.000  0.000  0.000 -0.001  0.000  0.000 -0.001
   1.019    -1.394  0.000  0.000  0.001  0.000  0.009  0.000  0.005  0.000  0.000  0.015
   1.011    -1.394  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   1.002    -1.394  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.993    -1.393  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.985    -1.393  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.976    -1.393  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.968    -1.392  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.959    -1.392  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.950    -1.391  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.942    -1.391  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.933    -1.391  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.924    -1.390  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.916    -1.390  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.907    -1.389  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.898    -1.389  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.890    -1.389  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.881    -1.388  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.873    -1.388  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.864    -1.388  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.855    -1.388  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.847    -1.388  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.838    -1.388  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.829    -1.388  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.821    -1.388  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.812    -1.387  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.803    -1.387  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.795    -1.385  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.786    -1.384  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.778    -1.381  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.769    -1.378  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.760    -1.375  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.752    -1.371  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.743    -1.367  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.734    -1.363  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.726    -1.359  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.717    -1.356  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.708    -1.353  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.700    -1.350  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.691    -1.348  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.682    -1.346  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.674    -1.345  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.665    -1.345  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.657    -1.345  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.648    -1.346  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.639    -1.348  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.631    -1.350  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.622    -1.353  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.613    -1.356  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.605    -1.359  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.596    -1.363  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.587    -1.367  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.579    -1.371  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.570    -1.375  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.562    -1.379  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.553    -1.383  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.544    -1.387  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.536    -1.390  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.527    -1.393  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.518    -1.395  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.510    -1.396  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.510    -1.396  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.501    -1.395  0.002  0.002  0.000  0.000  0.000  0.000  0.002  0.000  0.002  0.010
   0.492    -1.394  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.484    -1.393  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.002
   0.475    -1.392  0.002  0.004  0.002  0.000  0.000  0.000  0.004  0.000  0.004  0.016
   0.467    -1.391  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.458    -1.390  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000 -0.002
   0.449    -1.389  0.000 -0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.000 -0.004
   0.441    -1.388  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.432    -1.387  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000 -0.002
   0.423    -1.387  0.000 -0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.000 -0.004
   0.415    -1.386  0.000 -0.004  0.000  0.000  0.000 -0.002 -0.002  0.000 -0.002 -0.012
   0.406    -1.386  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.002
   0.397    -1.386  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.389    -1.385  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.380    -1.386  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.371    -1.386  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.002
   0.363    -1.386  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.354    -1.385  0.000  0.000  0.000  0.000  0.000  0.000  0.000 -0.002  0.000  0.000
   0.346    -1.384  0.000  0.000  0.000  0.000  0.000  0.000  0.000 -0.002  0.000 -0.002
   0.337    -1.382  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.328    -1.380  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.320    -1.378  0.000  0.000  0.000  0.000  0.000  0.000  0.000 -0.002  0.000 -0.004
   0.311    -1.375  0.000  0.000  0.000  0.000  0.000  0.000  0.000 -0.002  0.000 -0.002
   0.302    -1.373  0.000  0.000  0.000  0.000  0.000  0.000  0.000 -0.002  0.000 -0.002
   0.294    -1.371  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.002  0.000  0.002
   0.285    -1.370  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.276    -1.368  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.268    -1.367  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.002  0.000  0.002
   0.259    -1.366  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.251    -1.365  0.000  0.000  0.000  0.000  0.000  0.000  0.000 -0.002  0.000 -0.002
   0.242    -1.364  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.233    -1.364  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.225    -1.363  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.216    -1.363  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.207    -1.363  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.004
   0.199    -1.346  0.000  0.010  0.006  0.000  0.000  0.000  0.002  0.000  0.000  0.018
   0.190    -1.325  0.000 -0.004 -0.002  0.000  0.000  0.000  0.000  0.000  0.000 -0.010
   0.181    -1.304  0.000  0.002  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.004
   0.173    -1.307  0.000  0.000  0.000  0.000  0.004  0.000  0.000  0.004  0.000  0.008
   0.164    -1.318  0.000  0.000  0.000  0.000  0.004  0.000  0.000  0.004  0.000  0.008
   0.156    -1.329  0.000  0.000  0.000  0.000 -0.004  0.000  0.000 -0.002  0.000 -0.006
   0.147    -1.340  0.000  0.000  0.000  0.000  0.002  0.000  0.000  0.002  0.000  0.004
   0.138    -1.350  0.000  0.000  0.000  0.000  0.002  0.000  0.000  0.002  0.000  0.002
   0.130    -1.360  0.000  0.000  0.000  0.000  0.004  0.000  0.000  0.004  0.000  0.008
   0.121    -1.369  0.000  0.000  0.000  0.000 -0.002  0.000  0.000 -0.002  0.000 -0.004
   0.112    -1.373  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.104    -1.375  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.095    -1.376  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.086    -1.376  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000 -0.002
   0.078    -1.377  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.069    -1.378  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.060    -1.378  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.052    -1.379  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.043    -1.379  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.035    -1.379  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.026    -1.380  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.017    -1.380  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.009    -1.380  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.000    -1.380  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
# Band-Index  125
   0.000    -1.242  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.009    -1.242  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.017    -1.242  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.026    -1.242  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.035    -1.242  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.043    -1.243  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.052    -1.243  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.060    -1.243  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.069    -1.243  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.078    -1.243  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.086    -1.244  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.095    -1.244  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.104    -1.244  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.112    -1.244  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.121    -1.244  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.130    -1.244  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.138    -1.244  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.147    -1.244  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.156    -1.244  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.164    -1.263  0.000 -0.012 -0.006  0.000  0.000  0.000 -0.002  0.000  0.000 -0.022
   0.173    -1.283  0.000  0.008  0.004  0.000  0.000  0.000  0.002  0.000  0.000  0.014
   0.181    -1.295  0.000  0.000  0.000  0.000  0.002  0.000  0.000  0.002  0.000  0.004
   0.190    -1.284  0.000  0.000  0.000  0.000  0.002  0.000  0.000  0.002  0.000  0.004
   0.199    -1.272  0.000  0.000  0.000  0.000 -0.002  0.000  0.000 -0.002  0.000 -0.002
   0.207    -1.260  0.000  0.000  0.000  0.000  0.002  0.000  0.000  0.002  0.000  0.004
   0.216    -1.248  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000 -0.002
   0.225    -1.237  0.000  0.000  0.000  0.000 -0.002  0.000  0.000 -0.002  0.000 -0.004
